conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
13306,Ukraine,Government of Ukraine,61,NA,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2019,1,1,4,2014-09-16,1,2014-09-18,1,0,NA,NA,369,NA,NA,365,369,1,24.1
13306,Ukraine,Government of Ukraine,61,NA,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2020,1,1,4,2014-09-16,1,2014-09-18,1,0,NA,NA,369,NA,NA,365,369,1,24.1
13306,Ukraine,Government of Ukraine,61,NA,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2021,1,1,4,2014-09-16,1,2014-09-18,1,0,NA,NA,369,NA,NA,365,369,1,24.1
13306,Ukraine,Government of Ukraine,61,NA,DPR,6711,Government of Russia (Soviet Union),1,Novorossiya,2022,1,1,4,2014-09-16,1,2014-09-18,1,1,2022-02-25,NA,369,NA,NA,365,369,1,24.1
13324,"Kyrgyzstan, Tajikistan",Government of Kyrgyzstan,132,NA,Government of Tajikistan,131,NA,1,Common Border,2021,1,0,2,2014-07-10,1,2021-05-01,2,0,NA,NA,703,NA,702,NA,"702, 703",3,24.1
13324,"Kyrgyzstan, Tajikistan",Government of Kyrgyzstan,132,NA,Government of Tajikistan,131,NA,1,Common Border,2022,1,0,2,2014-07-10,1,2021-05-01,2,1,2022-09-18,NA,703,NA,702,NA,"702, 703",3,24.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2015-03-21,1,2015-08-01,2,0,NA,NA,365,NA,NA,NA,365,1,24.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,IS,234,NA,1,Islamic State,2016,1,0,3,2015-03-21,1,2015-08-01,2,0,NA,NA,365,NA,NA,NA,365,1,24.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2015-03-21,1,2015-08-01,2,0,NA,NA,365,NA,NA,NA,365,1,24.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,IS,234,NA,1,Islamic State,2018,1,0,3,2015-03-21,1,2015-08-01,2,0,NA,NA,365,NA,NA,NA,365,1,24.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,IS,234,NA,1,Islamic State,2019,1,0,3,2015-03-21,1,2015-08-01,2,0,NA,NA,365,NA,NA,NA,365,1,24.1
13588,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,IS,234,NA,1,Islamic State,2020,1,0,3,2015-03-21,1,2015-08-01,2,1,2020-12-28,NA,365,NA,NA,NA,365,1,24.1
13604,Syria,Government of Syria,118,NA,IS,234,NA,1,Islamic State,2013,2,1,3,2013-03-26,1,2013-07-25,1,0,NA,NA,652,NA,NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,NA,IS,234,NA,1,Islamic State,2014,2,1,3,2013-03-26,1,2013-07-25,1,0,NA,NA,652,NA,NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2015,2,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2016,2,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2017,2,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2018,2,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2019,1,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2020,2,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2021,1,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2022,1,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13604,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",IS,234,NA,1,Islamic State,2023,1,1,4,2013-03-26,1,2013-07-25,1,0,NA,NA,652,"365, 630",NA,NA,652,2,24.1
13611,Mali,Government of Mali,72,NA,FLM,6267,NA,1,Macina Empire,2015,1,0,3,2015-01-05,1,2015-06-27,1,1,2015-10-28,NA,432,NA,NA,NA,432,4,24.1
13637,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",IS,234,NA,1,Islamic State,2015,1,0,4,2015-02-09,1,2015-03-03,1,0,NA,NA,700,"2, 770",NA,NA,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",IS,234,NA,1,Islamic State,2016,2,1,4,2015-02-09,1,2015-03-03,1,0,NA,NA,700,"2, 770",NA,NA,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,NA,1,Islamic State,2017,2,1,4,2015-02-09,1,2015-03-03,1,0,NA,NA,700,2,NA,NA,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,NA,1,Islamic State,2018,2,1,4,2015-02-09,1,2015-03-03,1,0,NA,NA,700,2,NA,NA,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,NA,1,Islamic State,2019,2,1,4,2015-02-09,1,2015-03-03,1,0,NA,NA,700,2,NA,NA,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,NA,1,Islamic State,2020,1,1,4,2015-02-09,1,2015-03-03,1,0,NA,NA,700,2,NA,NA,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,NA,1,Islamic State,2021,1,1,4,2015-02-09,1,2015-03-03,1,0,NA,NA,700,2,NA,NA,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,NA,IS,234,NA,1,Islamic State,2022,1,1,3,2015-02-09,1,2015-03-03,1,0,NA,NA,700,NA,NA,NA,700,3,24.1
13637,Afghanistan,Government of Afghanistan,130,NA,IS,234,NA,1,Islamic State,2023,1,1,3,2015-02-09,1,2015-03-03,1,0,NA,NA,700,NA,NA,NA,700,3,24.1
13638,Cameroon,Government of Cameroon,83,Government of Chad,IS,234,NA,1,Islamic State,2015,1,0,4,2015-03-19,1,2015-08-11,1,0,NA,NA,471,483,NA,NA,471,4,24.1
13638,Cameroon,Government of Cameroon,83,NA,IS,234,NA,1,Islamic State,2016,1,0,3,2015-03-19,1,2015-08-11,1,1,2016-10-06,NA,471,NA,NA,NA,471,4,24.1
13638,Cameroon,Government of Cameroon,83,Government of Chad,IS,234,NA,1,Islamic State,2019,1,0,4,2015-03-19,1,2019-04-27,1,1,2019-09-17,NA,471,483,NA,NA,471,4,24.1
13638,Cameroon,Government of Cameroon,83,Government of Nigeria,IS,234,NA,1,Islamic State,2021,1,0,4,2015-03-19,1,2021-07-09,1,1,2021-11-28,NA,471,475,NA,NA,471,4,24.1
13638,Cameroon,Government of Cameroon,83,NA,IS,234,NA,1,Islamic State,2023,1,0,3,2015-03-19,1,2023-06-05,2,0,NA,NA,471,NA,NA,NA,471,4,24.1
13639,Niger,Government of Niger,75,Government of Chad,IS,234,NA,1,Islamic State,2015,1,0,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,483,NA,NA,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of Nigeria",IS,234,NA,1,Islamic State,2016,1,0,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,"475, 483",NA,NA,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,NA,1,Islamic State,2017,1,0,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,"2, 220, 483",NA,NA,436,4,24.1
13639,Niger,Government of Niger,75,"Government of France, Government of United States of America",IS,234,NA,1,Islamic State,2018,1,0,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,"2, 220",NA,NA,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,NA,1,Islamic State,2019,1,1,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,"2, 220, 483",NA,NA,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,NA,1,Islamic State,2020,1,1,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,"2, 220, 483",NA,NA,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,NA,1,Islamic State,2021,1,1,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,"2, 220, 483",NA,NA,436,4,24.1
13639,Niger,Government of Niger,75,"Government of Chad, Government of France, Government of United States of America",IS,234,NA,1,Islamic State,2022,1,1,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,"2, 220, 483",NA,NA,436,4,24.1
13639,Niger,Government of Niger,75,Government of France,IS,234,NA,1,Islamic State,2023,1,1,4,2015-03-26,1,2015-03-30,1,0,NA,NA,436,220,NA,NA,436,4,24.1
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2015-05-27,1,2015-05-27,1,1,2015-11-01,NA,483,NA,NA,NA,483,4,24.1
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2015-05-27,1,2017-05-05,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2018,1,0,3,2015-05-27,1,2017-05-05,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2019,1,0,3,2015-05-27,1,2017-05-05,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2020,1,0,3,2015-05-27,1,2017-05-05,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2021,1,0,3,2015-05-27,1,2017-05-05,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
13640,Chad,Government of Chad,87,NA,IS,234,NA,1,Islamic State,2022,1,0,3,2015-05-27,1,2017-05-05,1,1,2022-11-22,NA,483,NA,NA,NA,483,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,NA,1,Islamic State,2015,2,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,"436, 471, 483",NA,NA,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,NA,1,Islamic State,2016,2,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,"436, 471, 483",NA,NA,475,4,24.1
13641,Nigeria,Government of Nigeria,84,Government of Chad,IS,234,NA,1,Islamic State,2017,1,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,483,NA,NA,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,NA,1,Islamic State,2018,1,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,"436, 471, 483",NA,NA,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,NA,1,Islamic State,2019,2,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,"436, 471, 483",NA,NA,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,NA,1,Islamic State,2020,2,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,"436, 471, 483",NA,NA,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,NA,1,Islamic State,2021,2,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,"436, 471, 483",NA,NA,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Chad, Government of Niger",IS,234,NA,1,Islamic State,2022,2,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,"436, 471, 483",NA,NA,475,4,24.1
13641,Nigeria,Government of Nigeria,84,"Government of Cameroon, Government of Niger",IS,234,NA,1,Islamic State,2023,2,1,4,2015-03-15,1,2015-03-22,1,0,NA,NA,475,"436, 471",NA,NA,475,4,24.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2015-03-20,1,2015-03-20,1,1,2015-10-06,NA,678,NA,NA,NA,678,2,24.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2015-03-20,1,2017-05-18,1,1,2017-05-18,NA,678,NA,NA,NA,678,2,24.1
13645,Yemen (North Yemen),Government of Yemen (North Yemen),123,NA,IS,234,NA,1,Islamic State,2020,1,0,3,2015-03-20,1,2020-08-20,1,1,2020-09-18,NA,678,NA,NA,NA,678,2,24.1
13646,Kenya,Government of Kenya,91,NA,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2015,1,0,3,2015-03-13,1,2015-07-13,1,0,NA,NA,501,NA,NA,NA,501,4,24.1
13646,Kenya,Government of Kenya,91,NA,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2016,1,0,3,2015-03-13,1,2015-07-13,1,0,NA,NA,501,NA,NA,NA,501,4,24.1
13646,Kenya,Government of Kenya,91,NA,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2017,1,0,3,2015-03-13,1,2015-07-13,1,0,NA,NA,501,NA,NA,NA,501,4,24.1
13646,Kenya,Government of Kenya,91,NA,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2018,1,0,3,2015-03-13,1,2015-07-13,1,0,NA,NA,501,NA,NA,NA,501,4,24.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2019,1,0,4,2015-03-13,1,2015-07-13,1,0,NA,NA,501,2,NA,NA,501,4,24.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2020,1,0,4,2015-03-13,1,2015-07-13,1,0,NA,NA,501,2,NA,NA,501,4,24.1
13646,Kenya,Government of Kenya,91,Government of United States of America,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2021,1,0,4,2015-03-13,1,2015-07-13,1,0,NA,NA,501,2,NA,NA,501,4,24.1
13646,Kenya,Government of Kenya,91,NA,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2022,1,0,3,2015-03-13,1,2015-07-13,1,0,NA,NA,501,NA,NA,NA,501,4,24.1
13646,Kenya,Government of Kenya,91,NA,Al-Shabaab,717,NA,1,Northeastern Province and Coast,2023,1,0,3,2015-03-13,1,2015-07-13,1,0,NA,NA,501,NA,NA,NA,501,4,24.1
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2005-02-01,1,2015-01-29,1,0,NA,NA,651,NA,NA,NA,651,2,24.1
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2016,1,1,3,2005-02-01,1,2015-01-29,1,0,NA,NA,651,NA,NA,NA,651,2,24.1
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2017,1,1,3,2005-02-01,1,2015-01-29,1,0,NA,NA,651,NA,NA,NA,651,2,24.1
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2018,1,1,3,2005-02-01,1,2015-01-29,1,0,NA,NA,651,NA,NA,NA,651,2,24.1
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2019,1,1,3,2005-02-01,1,2015-01-29,1,0,NA,NA,651,NA,NA,NA,651,2,24.1
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2020,1,1,3,2005-02-01,1,2015-01-29,1,0,NA,NA,651,NA,NA,NA,651,2,24.1
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2021,1,1,3,2005-02-01,1,2015-01-29,1,0,NA,NA,651,NA,NA,NA,651,2,24.1
13648,Egypt,Government of Egypt,117,NA,IS,234,NA,1,Islamic State,2022,1,1,3,2005-02-01,1,2015-01-29,1,1,2022-12-30,NA,651,NA,NA,NA,651,2,24.1
13653,India,Government of India,141,NA,UNLFW,6320,NA,1,Western South East Asia,2015,1,0,3,2015-04-19,1,2015-06-04,1,0,NA,NA,750,NA,NA,NA,750,3,24.1
13653,India,Government of India,141,NA,UNLFW,6320,NA,1,Western South East Asia,2016,1,0,3,2015-04-19,1,2015-06-04,1,0,NA,NA,750,NA,NA,NA,750,3,24.1
13653,India,Government of India,141,NA,UNLFW,6320,NA,1,Western South East Asia,2017,1,0,3,2015-04-19,1,2015-06-04,1,0,NA,NA,750,NA,NA,NA,750,3,24.1
13653,India,Government of India,141,NA,UNLFW,6320,NA,1,Western South East Asia,2018,1,0,3,2015-04-19,1,2015-06-04,1,1,2018-12-03,NA,750,NA,NA,NA,750,3,24.1
13674,Bangladesh,Government of Bangladesh,143,NA,IS,234,NA,1,Islamic State,2016,1,0,3,2015-11-04,1,2016-08-29,1,0,NA,NA,771,NA,NA,NA,771,3,24.1
13674,Bangladesh,Government of Bangladesh,143,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2015-11-04,1,2016-08-29,1,1,2017-09-06,NA,771,NA,NA,NA,771,3,24.1
13675,Lebanon,Government of Lebanon,119,NA,IS,234,NA,1,Islamic State,2014,1,0,3,2014-06-25,1,2014-08-03,2,0,NA,NA,660,NA,NA,NA,660,2,24.1
13675,Lebanon,Government of Lebanon,119,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2014-06-25,1,2014-08-03,2,1,2015-12-15,NA,660,NA,NA,NA,660,2,24.1
13675,Lebanon,Government of Lebanon,119,NA,IS,234,NA,1,Islamic State,2017,1,0,3,2014-06-25,1,2017-08-19,1,1,2017-08-27,NA,660,NA,NA,NA,660,2,24.1
13692,"Afghanistan, United Kingdom, United States of America",Government of Afghanistan,130,NA,"Government of United Kingdom, Government of United States of America","28, 3",NA,2,NA,2001,2,1,2,2001-10-07,1,2001-10-07,1,1,2001-11-13,NA,700,NA,NA,NA,"2, 200, 700","1, 3, 5",24.1
13694,Libya,Government of Libya,111,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2015-03-14,1,2015-03-18,1,0,NA,NA,620,NA,NA,NA,620,4,24.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,NA,1,Islamic State,2016,2,1,4,2015-03-14,1,2015-03-18,1,0,NA,NA,620,2,NA,NA,620,4,24.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,NA,1,Islamic State,2017,1,1,4,2015-03-14,1,2015-03-18,1,0,NA,NA,620,2,NA,NA,620,4,24.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,NA,1,Islamic State,2018,1,1,4,2015-03-14,1,2015-03-18,1,0,NA,NA,620,2,NA,NA,620,4,24.1
13694,Libya,Government of Libya,111,Government of United States of America,IS,234,NA,1,Islamic State,2019,1,1,4,2015-03-14,1,2015-03-18,1,1,2019-09-29,NA,620,2,NA,NA,620,4,24.1
13721,Algeria,Government of Algeria,109,NA,IS,234,NA,1,Islamic State,2015,1,0,3,2014-10-10,1,2015-05-20,1,1,2015-05-20,NA,615,NA,NA,NA,615,4,24.1
13809,Syria,Government of Syria,118,NA,SDF,6288,NA,3,Rojava Kurdistan,2016,1,0,3,2015-12-06,1,2016-04-23,1,1,2016-11-28,NA,652,NA,NA,NA,652,2,24.1
13809,Syria,Government of Syria,118,NA,SDF,6288,NA,3,Rojava Kurdistan,2018,1,0,3,2015-12-06,1,2018-09-08,1,1,2018-12-23,NA,652,NA,NA,NA,652,2,24.1
