case_id,sanctioned_state,sanctioning_state,begin,end,trade,descr_trade,arms,military,financial,travel,other,target_mult,sender_mult,objective,success
1065,Cambodia,United States,2017,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1066,Chad,United States,2017,2018,0,,0,0,0,1,0,0,0,terrorism,failed
1067,China,United States,2017,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1068,"Egypt, Arab Rep.",United States,2017,2018,0,,0,1,0,0,0,0,0,"human_rights,democracy","success_part,success_part"
1069,Eritrea,United States,2017,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1070,"Gambia, The",United States,2017,2023,0,,0,0,1,0,0,0,0,human_rights,ongoing
1071,Guinea,United States,2017,2018,0,,0,0,0,1,0,0,0,policy_change,success_total
1072,Iran,United States,2017,2021,0,,0,0,0,1,0,0,0,terrorism,failed
1073,Iraq,United States,2017,2017,0,,0,0,0,1,0,0,0,terrorism,failed
1074,Kenya,United States,2017,2023,0,,0,0,1,0,0,0,0,other,ongoing
1075,"Korea, North",Burkina Faso,2017,2023,1,imp_compl,0,0,0,0,0,0,0,policy_change,ongoing
1076,"Korea, North",United States,2017,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,prevent_war,ongoing
1077,Libya,United States,2017,2023,0,,0,0,0,1,0,0,0,terrorism,ongoing
1078,Mali,UN,2017,2023,0,,0,0,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1079,Qatar,Chad,2017,2018,0,,0,0,0,0,1,0,0,"terrorism,policy_change","failed,failed"
1080,Qatar,Maldives,2017,2019,0,,0,0,0,0,1,0,0,"terrorism,policy_change","failed,failed"
1081,Qatar,"Mauritania, Djibouti, Comoros, Jordan, Libya, Yemen, North, Niger",2017,2021,0,,0,0,0,0,1,0,1,"terrorism,policy_change","failed,failed"
1082,Qatar,"Saudi Arabia, United Arab Emirates, Bahrain, Egypt, Arab Rep.",2017,2021,0,,0,0,0,1,1,0,1,"terrorism,policy_change","failed,failed"
1083,Qatar,Senegal,2017,2017,0,,0,0,0,0,1,0,0,"terrorism,policy_change","failed,failed"
1084,Russia,United States,2017,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1085,Sierra Leone,United States,2017,2021,0,,0,0,0,1,0,0,0,policy_change,failed
1086,Somalia,United States,2017,2023,0,,0,0,0,1,0,0,0,terrorism,ongoing
1087,Sudan,United States,2017,2017,0,,0,0,0,1,0,0,0,terrorism,failed
1088,Syria,United States,2017,2023,0,,0,0,0,1,0,0,0,terrorism,ongoing
1089,Venezuela,Canada,2017,2023,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1090,Venezuela,"EU, Macedonia, Montenegro, Albania, Bosnia and Herzegovina, Iceland, Liechtenstein,  Norway, Moldova, Georgia",2017,2023,1,exp_part,1,1,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1091,Venezuela,Peru,2017,2023,0,,0,0,0,0,1,0,0,"democracy,human_rights","ongoing,ongoing"
1092,Venezuela,United States,2017,2023,0,,0,0,1,1,0,0,0,"democracy,human_rights,terrorism","ongoing,ongoing,ongoing"
1093,"Yemen, North",United States,2017,2023,0,,0,0,0,1,0,0,0,terrorism,ongoing
1094,Belize,United States,2018,2023,0,,0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1095,Burkina Faso,United States,2018,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1096,Cambodia,Australia,2018,2023,0,,0,0,1,0,0,0,0,"democracy,human_rights","ongoing,ongoing"
1097,Cambodia,United States,2018,2023,0,,0,1,1,0,0,0,0,"democracy,human_rights","ongoing,ongoing"
1098,China,United States,2018,2018,1,"exp_part,imp_part",0,0,0,0,0,0,0,policy_change,success_total
1099,China,United States,2018,2023,1,"exp_part,imp_part",1,0,1,0,0,0,0,policy_change,ongoing
1100,Colombia,United States,2018,2023,0,,0,0,1,0,0,0,0,other,ongoing
1101,Dominican Republic,United States,2018,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1102,Ghana,United States,2018,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1103,Guinea-Bissau,ECOWAS,2018,2023,0,,0,0,1,1,0,0,1,policy_change,ongoing
1104,Indonesia,Australia,2018,2023,0,,0,0,1,0,0,0,0,"democracy,human_rights","ongoing,ongoing"
1105,Iran,"Korea, South",2018,2023,1,imp_part,0,0,0,0,0,0,0,prevent_war,ongoing
1106,Iran,United States,2018,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,terrorism,ongoing
1107,"Korea, North",United States,2018,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,prevent_war,ongoing
1108,Laos,United States,2018,2023,0,,0,0,0,1,0,0,0,policy_change,failed
1109,Lebanon,United States,2018,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1110,Myanmar,Switzerland,2018,2023,0,,0,0,1,1,0,0,0,"human_rights,democracy","ongoing,ongoing"
1111,Myanmar,United States,2018,2023,0,,0,0,0,1,0,0,0,other,ongoing
1112,Nicaragua,United States,2018,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1113,Pakistan,United States,2018,2019,0,,0,1,0,0,0,0,0,"terrorism,end_war","nego_settlement,nego_settlement"
1114,Palestine,United States,2018,2021,0,,0,0,1,0,0,0,0,policy_change,success_part
1115,Saudi Arabia,"United States, France, Germany, Canada",2018,2023,1,"exp_part,imp_part",0,0,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1116,Sierra Leone,United States,2018,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1117,South Sudan,EU,2018,2023,0,,0,0,1,1,0,0,1,"human_rights,end_war","ongoing,ongoing"
1118,South Sudan,UN,2018,2023,0,,1,0,0,0,0,0,1,"territorial_conflict,end_war","ongoing,ongoing"
1119,South Sudan,United States,2018,2023,0,,1,0,0,0,0,0,0,"territorial_conflict,end_war","ongoing,ongoing"
1120,Tanzania,Denmark,2018,2023,0,,0,0,1,0,0,0,0,human_rights,ongoing
1121,Tanzania,EU,2018,2023,0,,0,0,1,0,1,0,1,human_rights,ongoing
1122,Turkey,United States,2018,2018,1,"exp_part,imp_part",0,0,1,1,0,0,0,"democracy,human_rights,other","success_total,success_total,success_total"
1123,Venezuela,Switzerland,2018,2023,1,exp_part,1,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1124,Zambia,United Kingdom,2018,2019,0,,0,0,1,0,0,0,0,other,success_part
1125,Argentina,United States,2019,2023,0,,0,0,1,0,0,0,0,other,ongoing
1126,Cambodia,United States,2019,2023,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1127,Cameroon,United States,2019,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1128,China,United States,2019,2023,1,"exp_part,imp_part",0,0,0,1,0,0,0,human_rights,ongoing
1129,Dominican Republic,United States,2019,2023,0,,0,0,1,0,0,0,0,other,ongoing
1130,El Salvador,United States,2019,2019,0,,0,0,1,0,0,0,0,policy_change,success_total
1131,El Salvador,United States,2019,2020,0,,0,0,1,0,0,0,0,policy_change,success_total
1132,"Gambia, The",United States,2019,2021,0,,0,0,0,1,0,0,0,policy_change,failed
1133,Ghana,United States,2019,2020,0,,0,0,0,1,0,0,0,policy_change,success_total
1134,Guatemala,United States,2019,2020,0,,0,0,1,0,0,0,0,policy_change,success_total
1135,Guatemala,United States,2019,2019,0,,0,0,1,0,0,0,0,policy_change,success_total
1136,Honduras,United States,2019,2019,0,,0,0,1,0,0,0,0,policy_change,success_total
1137,Honduras,United States,2019,2020,0,,0,0,1,0,0,0,0,policy_change,success_total
1138,Iran,United States,2019,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1139,Iraq,United States,2019,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"democracy,human_rights,other","ongoing,ongoing,ongoing"
1140,Kenya,United States,2019,2023,0,,0,0,0,1,0,0,0,other,ongoing
1141,Latvia,United States,2019,2019,0,,0,0,1,0,0,0,0,other,nego_settlement
1142,Latvia,United States,2019,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1143,Lebanon,Argentina,2019,2023,0,,0,0,0,1,0,0,0,terrorism,ongoing
1144,Lesotho,United States,2019,2021,0,,0,0,0,1,0,0,0,other,failed
1145,Mali,United States,2019,2023,0,,0,0,1,1,0,0,0,"democracy,human_rights,terrorism","ongoing,ongoing,ongoing"
1146,Myanmar,United States,2019,2023,0,,0,0,1,0,0,0,0,human_rights,ongoing
1147,Nicaragua,Canada,2019,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,human_rights,ongoing
1148,Nigeria,United States,2019,2021,0,,0,0,0,1,0,0,0,terrorism,failed
1149,Nigeria,United States,2019,2023,0,,0,0,0,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1150,Pakistan,United States,2019,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1151,Palestine,Switzerland,2019,2019,0,,0,0,1,0,0,0,0,other,success_total
1152,Saudi Arabia,Italy,2019,2023,0,,1,0,0,0,0,0,0,end_war,success_part
1153,South Africa,United States,2019,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1154,South Sudan,United States,2019,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"territorial_conflict,end_war","ongoing,ongoing"
1155,"Syria, Russia, Iran",United States,2019,2023,0,,0,0,1,1,0,1,0,"end_war,human_rights","ongoing,ongoing"
1156,Turkey,EU,2019,2023,0,,0,0,1,1,0,0,1,policy_change,ongoing
1157,Turkey,Finland,2019,2023,0,,1,0,0,0,0,0,0,terrorism,nego_settlement
1158,Turkey,Sweden,2019,2022,0,,1,0,0,0,0,0,0,terrorism,nego_settlement
1159,Venezuela,United States,2019,2019,0,,0,0,1,0,0,0,0,democracy,success_total
1160,Venezuela,United States,2019,2023,1,imp_part,0,0,1,0,1,0,0,"human_rights,democracy","ongoing,ongoing"
1161,Afghanistan,United Kingdom,2020,2023,0,,1,1,1,1,1,0,0,"terrorism,end_war","ongoing,ongoing"
1162,Belarus,Canada,2020,2023,1,"exp_part,imp_part",0,0,1,0,1,0,0,"democracy,human_rights","ongoing,ongoing"
1163,Belarus,EU,2020,2023,0,,0,0,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1164,Belarus,"Lithuania, Latvia, Estonia",2020,2023,0,,0,0,0,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1165,Burundi,United States,2020,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1166,Central African Republic,United States,2020,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,human_rights,ongoing
1167,Ceylon,United States,2020,2023,0,,0,0,0,1,0,0,0,human_rights,ongoing
1168,China,United States,2020,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"human_rights,other","ongoing,ongoing"
1169,El Salvador,United States,2020,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
1170,"Estonia, Latvia, Lithuania",Belarus,2020,2023,0,,0,0,0,1,0,1,0,policy_change,ongoing
1171,Ethiopia (excludes Eritrea),EU,2020,2023,0,,0,0,1,0,0,0,1,end_war,nego_settlement
1172,Ethiopia (excludes Eritrea),EU,2020,2023,0,,0,0,0,1,0,0,1,end_war,ongoing
1173,Ethiopia (excludes Eritrea),United States,2020,2023,0,,0,0,0,1,0,0,0,end_war,ongoing
1174,"Gambia, The",United States,2020,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1175,"Gambia, The",United States,2020,2021,0,,0,0,1,0,0,0,0,policy_change,failed
1176,"Gambia, The, Russia, Venezuela, Pakistan",United Kingdom,2020,2023,0,,0,0,1,1,0,1,0,human_rights,ongoing
1177,Guyana,United States,2020,2023,0,,0,0,0,1,0,0,0,democracy,ongoing
1178,Haiti,United States,2020,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1179,Hong Kong,United States,2020,2023,0,,0,0,1,0,0,0,0,policy_change,ongoing
1180,Iran,United States,2020,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"terrorism,policy_change","ongoing,ongoing"
1181,Jamaica,United States,2020,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
1182,Kyrgyzstan,Russia,2020,2020,0,,0,0,1,0,0,0,0,destab_regime,nego_settlement
1183,Kyrgyzstan,United States,2020,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1184,Lebanon,EU,2020,2023,0,,0,0,0,1,0,0,1,terrorism,ongoing
1185,Lebanon,Lithuania,2020,2023,0,,0,0,0,1,0,0,0,terrorism,ongoing
1186,Lebanon,United States,2020,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,terrorism,ongoing
1187,Lesotho,United States,2020,2021,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,failed
1188,Liberia,United States,2020,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,other,ongoing
1189,Libya,EU,2020,2023,0,,0,0,1,1,0,0,1,"policy_change,human_rights","ongoing,ongoing"
1190,Libya,United States,2020,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"other,destab_regime","ongoing,ongoing"
1191,Mali,United States,2020,2023,0,,0,1,0,0,0,0,0,"end_war,democracy","ongoing,ongoing"
1192,Malta,United States,2020,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"other,destab_regime","ongoing,ongoing"
1193,Moldova,United States,2020,2023,0,,0,0,0,1,0,0,0,other,ongoing
1194,Nicaragua,EU,2020,2023,0,,0,0,1,1,0,0,1,human_rights,ongoing
1195,Nicaragua,United Kingdom,2020,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
1196,Nigeria,United States,2020,2023,0,,0,0,1,0,0,0,0,other,ongoing
1197,Russia,United States,2020,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1198,South Vietnam,United States,2020,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1199,Syria,United States,2020,2023,0,,0,0,1,0,0,0,0,end_war,ongoing
1200,Tanzania,United States,2020,2023,0,,0,0,0,1,0,0,0,human_rights,ongoing
1201,Turkey,United States,2020,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,policy_change,ongoing
1202,United Kingdom,Russia,2020,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1203,Venezuela,United States,2020,2023,1,"exp_compl,imp_part",0,0,1,0,0,0,0,democracy,ongoing
1204,"Yemen, North",United States,2020,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1205,Afghanistan,Czech Republic,2021,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1206,Afghanistan,Finland,2021,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1207,Afghanistan,Germany,2021,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1208,Afghanistan,United Kingdom,2021,2023,0,,1,1,1,1,0,0,0,terrorism,ongoing
1209,Afghanistan,United States,2021,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1210,Albania,United States,2021,2023,0,,0,0,0,1,0,0,0,other,ongoing
1211,"Albania, Bosnia and Herzegovina, Croatia, Kosovo, Montenegro, Macedonia, Serbia, Slovenia",United States,2021,2023,0,,0,0,1,1,0,1,0,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1212,Angola,United States,2021,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,other,ongoing
1213,Bangladesh,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1214,Belarus,Canada,2021,2023,1,exp_part,0,0,1,0,0,0,0,human_rights,ongoing
1215,Belarus,EU,2021,2023,0,,0,0,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1216,Belarus,"EU, Macedonia, Montenegro, Serbia, Albania",2021,2023,0,,0,0,0,1,1,0,1,"democracy,human_rights","ongoing,ongoing"
1217,Belarus,New Zealand,2021,2023,0,,1,1,0,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1218,Belarus,United Kingdom,2021,2023,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1219,Belarus,United Kingdom,2021,2023,1,exp_part,0,0,1,0,0,0,0,human_rights,ongoing
1220,Belarus,United States,2021,2023,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1221,Brazil,United States,2021,2023,0,,0,0,1,0,0,0,0,other,ongoing
1222,Bulgaria,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1223,Burundi,United Kingdom,2021,2022,0,,0,0,1,0,0,0,0,"human_rights,democracy,end_war","success_part,success_part,success_part"
1224,Cambodia,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1225,Cambodia,United States,2021,2023,0,,1,0,0,0,0,0,0,"policy_change,human_rights,other","ongoing,ongoing,ongoing"
1226,Cameroon,United Kingdom,2021,2023,0,,0,0,1,0,0,0,0,other,ongoing
1227,Cameroon,United States,2021,2023,0,,0,0,0,1,0,0,0,"end_war,human_rights","ongoing,ongoing"
1228,Central African Republic,EU,2021,2023,0,,0,1,0,0,0,0,1,"policy_change,prevent_war","ongoing,ongoing"
1229,Central African Republic,United Kingdom,2021,2023,0,,1,1,1,1,0,0,0,"end_war,human_rights,other","ongoing,ongoing,ongoing"
1230,Central African Republic,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1231,Ceylon,United States,2021,2023,0,,0,0,0,1,0,0,0,human_rights,ongoing
1232,China,Canada,2021,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
1233,China,EU,2021,2023,0,,0,0,1,1,0,0,1,"policy_change,human_rights","ongoing,ongoing"
1234,China,United Kingdom,2021,2023,0,,1,1,1,1,0,0,0,human_rights,ongoing
1235,China,United States,2021,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
1236,China,United States,2021,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1237,"Congo, Democratic Republic of the",United Kingdom,2021,2023,0,,1,1,1,1,0,0,0,"end_war,human_rights,democracy","ongoing,ongoing,ongoing"
1238,"Congo, Democratic Republic of the",United States,2021,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"terrorism,other","ongoing,ongoing"
1239,EU,China,2021,2023,1,"exp_part,imp_part",0,0,0,1,0,1,0,policy_change,ongoing
1240,EU,Russia,2021,2023,0,,0,0,0,1,0,1,0,policy_change,ongoing
1241,"Egypt, Arab Rep.",United Kingdom,2021,2023,1,exp_part,1,0,0,0,0,0,0,"human_rights,democracy","ongoing,ongoing"
1242,"Egypt, Arab Rep.",United Kingdom,2021,2021,0,,0,0,1,0,0,0,0,other,success_total
1243,"Egypt, Arab Rep.",United States,2021,2023,0,,0,0,1,0,0,0,0,human_rights,ongoing
1244,El Salvador,United States,2021,2023,0,,0,0,1,1,0,0,0,"policy_change,democracy,other","ongoing,ongoing,ongoing"
1245,Equatorial Guinea,United Kingdom,2021,2023,0,,0,0,1,1,0,0,0,other,ongoing
1246,Eritrea,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1247,"Gambia, The",EU,2021,2023,0,,0,0,0,1,0,0,1,policy_change,ongoing
1248,Guatemala,United States,2021,2023,0,,0,0,0,1,0,0,0,"democracy,other","ongoing,ongoing"
1249,Guatemala,"United States, United Kingdom",2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,1,"human_rights,other","ongoing,ongoing"
1250,Guinea,African Union,2021,2023,0,,0,0,0,0,1,0,1,"end_war,democracy","ongoing,ongoing"
1251,Guinea,ECOWAS,2021,2023,0,,0,0,1,1,1,0,1,"end_war,democracy","ongoing,ongoing"
1252,Guinea,United Kingdom,2021,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
1253,Guinea,United States,2021,2023,0,,0,0,1,0,0,0,0,"end_war,democracy","ongoing,ongoing"
1254,Honduras,United States,2021,2023,0,,0,0,0,1,0,0,0,"democracy,other","ongoing,ongoing"
1255,Iran,United States,2021,2023,1,"exp_part,imp_part",1,1,1,0,0,0,0,"terrorism,policy_change","ongoing,ongoing"
1256,Iran,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1257,Iraq,United Kingdom,2021,2023,0,,1,0,1,0,0,0,0,"terrorism,end_war,prevent_war,other","ongoing,ongoing,ongoing,ongoing"
1258,Iraq,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1259,Kuwait,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1260,Lebanon,Australia,2021,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1261,Lebanon,Saudi Arabia,2021,2023,1,imp_compl,0,0,0,0,1,0,0,terrorism,ongoing
1262,Lebanon,United Kingdom,2021,2023,0,,1,1,1,1,0,0,0,"terrorism,end_war,other","ongoing,ongoing,ongoing"
1263,Lebanon,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1264,Liberia,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1265,Libya,United Kingdom,2021,2023,1,exp_part,0,0,1,1,0,0,0,"human_rights,other","ongoing,ongoing"
1266,Libya,United States,2021,2023,0,,0,0,1,0,0,0,0,human_rights,ongoing
1267,Lithuania,China,2021,2023,1,"exp_part,imp_part",0,0,0,0,1,0,0,policy_change,ongoing
1268,Mali,ECOWAS,2021,2023,0,,0,0,0,0,1,0,1,"end_war,democracy","ongoing,ongoing"
1269,Mali,France,2021,2021,0,,0,1,0,0,0,0,0,end_war,failed
1270,Mali,United Kingdom,2021,2023,0,,0,0,1,0,0,0,0,other,ongoing
1271,Moldova,United Kingdom,2021,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1272,Morocco,Algeria,2021,2023,0,,0,0,0,0,1,0,0,terrorism,ongoing
1273,Mozambique,United States,2021,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,terrorism,ongoing
1274,Myanmar,EU,2021,2023,0,,0,0,1,1,0,0,1,"human_rights,democracy,end_war","ongoing,ongoing,ongoing"
1275,Myanmar,Switzerland,2021,2023,0,,0,0,1,1,0,0,0,"human_rights,democracy","ongoing,ongoing"
1276,Myanmar,United Kingdom,2021,2023,1,exp_part,1,1,1,1,0,0,0,"human_rights,democracy,end_war","ongoing,ongoing,ongoing"
1277,Myanmar,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,democracy,end_war","ongoing,ongoing,ongoing"
1278,Nicaragua,Ukraine,2021,2023,1,"exp_part,imp_part",0,0,1,0,1,0,0,policy_change,ongoing
1279,Nicaragua,United Kingdom,2021,2023,0,,0,0,1,1,0,0,0,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1280,Nicaragua,United States,2021,2023,0,,0,0,1,0,0,0,0,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1281,Palestine,United Kingdom,2021,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1282,Paraguay,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1283,Philippines,United Kingdom,2021,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1284,Russia,United Kingdom,2021,2023,1,"exp_part,imp_part",1,1,1,1,0,0,0,policy_change,ongoing
1285,Rwanda,UN,2021,2023,0,,0,0,1,0,0,0,1,other,ongoing
1286,Saudi Arabia,United States,2021,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1287,"Saudi Arabia, United Arab Emirates",Italy,2021,2021,0,,1,0,0,0,0,1,0,"end_war,human_rights","failed,failed"
1288,Somalia,United Kingdom,2021,2023,1,imp_part,1,1,1,1,0,0,0,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
1289,South Sudan,United Kingdom,2021,2023,0,,1,1,1,1,0,0,0,"human_rights,end_war,territorial_conflict","ongoing,ongoing,ongoing"
1290,South Sudan,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1291,Sudan,United Kingdom,2021,2023,0,,1,1,1,1,0,0,0,"end_war,human_rights","ongoing,ongoing"
1292,Sudan,United States,2021,2023,0,,0,0,1,0,0,0,0,end_war,failed
1293,Syria,United Kingdom,2021,2023,1,"exp_part,imp_part",1,0,1,0,0,0,0,"human_rights,end_war","ongoing,ongoing"
1294,Taiwan,China,2021,2023,1,"exp_part,imp_part",0,0,0,0,0,0,0,policy_change,ongoing
1295,Taiwan,Hong Kong,2021,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1296,Tanzania,United States,2021,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"terrorism,democracy","ongoing,ongoing"
1297,Transjordan,United Kingdom,2021,2023,0,,0,0,1,0,0,0,0,other,ongoing
1298,Tunisia,United Kingdom,2021,2023,0,,0,0,1,0,0,0,0,other,ongoing
1299,Turkey,United Kingdom,2021,2023,0,,0,0,1,1,0,0,0,policy_change,ongoing
1300,Uganda,United States,2021,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1301,Ukraine,United Kingdom,2021,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,"policy_change,other","ongoing,ongoing"
1302,Ukraine,United States,2021,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,other,ongoing
1303,United States,China,2021,2023,0,,0,0,1,1,0,0,0,policy_change,ongoing
1304,United States,Hong Kong,2021,2023,0,,0,0,1,1,0,0,0,policy_change,ongoing
1305,Venezuela,United Kingdom,2021,2023,1,exp_part,1,1,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1306,"Yemen, North",United Kingdom,2021,2023,0,,1,1,1,1,0,0,0,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1307,Zimbabwe,United Kingdom,2021,2023,1,exp_part,1,1,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1308,"Albania, Bosnia and Herzegovina, Macedonia, Montenegro",United States,2022,2023,0,,0,0,1,0,0,1,0,other,ongoing
1309,Australia,Russia,2022,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1310,Belarus,Australia,2022,2023,0,,0,0,1,1,0,0,0,"policy_change,end_war","ongoing,ongoing"
1311,Belarus,Canada,2022,2023,1,"exp_part,imp_part",1,0,1,0,1,0,0,"policy_change,end_war","ongoing,ongoing"
1312,Belarus,EU,2022,2023,1,"exp_part,imp_part",0,0,1,0,1,0,1,"policy_change,end_war","ongoing,ongoing"
1313,Belarus,Japan,2022,2023,1,exp_part,0,0,1,0,0,0,0,"policy_change,end_war","ongoing,ongoing"
1314,Belarus,"Korea, South",2022,2023,1,exp_part,0,0,0,0,0,0,0,"policy_change,end_war","ongoing,ongoing"
1315,Belarus,New Zealand,2022,2023,0,,0,0,1,1,0,0,0,"policy_change,end_war","ongoing,ongoing"
1316,Belarus,Switzerland,2022,2023,1,"exp_part,imp_part",0,0,1,0,1,0,0,"policy_change,end_war","ongoing,ongoing"
1317,Belarus,United Kingdom,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,"policy_change,end_war","ongoing,ongoing"
1318,Belarus,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,1,0,0,"policy_change,end_war","ongoing,ongoing"
1319,"Belarus, Russia",Poland,2022,2023,1,imp_part,0,0,0,0,0,1,0,"policy_change,end_war","ongoing,ongoing"
1320,Belize,United States,2022,2023,0,,0,0,0,1,0,0,0,other,ongoing
